data/test_list/7tm_1.hmm	data/test_list/7tm_1.98.fa	59.077469	65.668297	65.666229	-13.533250	-11.419589	5.000000	5	0.004141	0.011608	686	257
data/test_list/7tm_1.hmm	data/test_list/7tm_1.98.fa	59.077477	65.668297	65.666229	62.932678	65.649223	8.000000	5	0.030212	0.084688	686	257
data/test_list/7tm_1.hmm	data/test_list/7tm_1.98.fa	59.077477	65.668282	65.666245	62.786148	65.503952	6.000000	5	0.022212	0.062263	686	257
data/test_list/7tm_1.hmm	data/test_list/7tm_1.98.fa	59.077477	65.668282	65.666245	62.932671	65.649239	8.000000	5	0.030212	0.084688	686	257
data/test_list/7tm_1.hmm	data/test_list/7tm_1.98.fa	59.077477	65.668282	65.666245	65.668076	65.666077	10.000000	5	0.051871	0.145401	686	257
data/test_list/7tm_1.hmm	data/test_list/7tm_1.98.fa	59.077477	65.668282	65.666245	65.541298	65.539757	10.000000	5	0.037265	0.104457	686	257
data/test_list/7tm_1.hmm	data/test_list/7tm_1.98.fa	59.077469	65.668304	65.666214	65.668098	65.666061	10.000000	5	0.048876	0.000000	686	257
data/test_list/7tm_1.hmm	data/test_list/7tm_1.98.fa	59.077477	65.668297	65.666229	65.541306	65.539742	10.000000	5	0.039978	0.000000	686	257
data/test_list/7tm_1.hmm	data/test_list/7tm_1.98.fa	59.077477	65.668297	65.666229	65.668091	65.666077	10.000000	5	0.049711	0.000000	686	257
data/test_list/7tm_1.hmm	data/test_list/7tm_1.98.fa	59.077477	65.668297	65.666229	65.668091	65.666077	10.000000	5	0.049711	0.000000	686	257
data/test_list/7tm_1.hmm	data/test_list/7tm_1.98.fa	59.077477	65.668297	65.666229	65.668091	65.666077	10.000000	5	0.049711	0.000000	686	257
data/test_list/7tm_1.hmm	data/test_list/7tm_1.98.fa	59.077477	65.668282	65.666245	65.541298	65.539757	10.000000	5	0.037355	0.000000	686	257
data/test_list/7tm_1.hmm	data/test_list/7tm_1.98.fa	55.216507	62.152519	62.151085	62.025635	62.024330	10.000000	5	0.149775	0.000000	686	257
data/test_list/7tm_1.hmm	data/test_list/7tm_1.98.fa	55.216507	62.152519	62.151085	62.025635	62.024330	10.000000	5	0.037372	0.000000	686	257
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	0.000000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	0.000000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	0.000000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	0.000000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	0.000000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	0.000000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	0.000000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	0.000000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	0.000000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	0.000000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	0.000000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.847568	1.847377	1.847395	1.846399	20.000000	5	0.852083	0.000000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	0.000000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.847568	1.847377	1.847395	1.846399	20.000000	5	0.852083	0.000000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	0.000000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	0.000000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	0.000000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.847568	1.847377	1.847395	1.846399	20.000000	5	0.852083	0.000000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	-0.000000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.847568	1.847377	1.847395	1.846399	20.000000	5	0.852083	0.000000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	0.000000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.847568	1.847377	1.847395	1.846399	20.000000	5	0.852083	6.390625	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	6.312500	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.847568	1.847377	1.847395	1.846399	20.000000	5	0.852083	6.390625	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	6.312500	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.847568	1.847377	1.847395	1.846399	20.000000	5	0.852083	6.390625	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	6.312500	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.000000	0.000000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.118962	1.118917	20.000000	5	0.550000	4.125000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	6.312500	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	6.312500	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	6.312500	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	6.312500	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	6.312500	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	6.312500	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.847568	1.847377	1.847395	1.846399	20.000000	5	0.852083	6.390625	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	6.312500	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	6.312500	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.847568	1.847377	1.847395	1.846399	20.000000	5	0.852083	6.390625	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	6.312500	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	6.312500	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.846720	1.846979	20.000000	5	0.841667	6.312500	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.847568	1.847377	1.847395	1.846399	20.000000	5	0.852083	6.390625	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.845770	1.845990	10.000000	5	0.572917	4.296875	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.845770	1.845990	10.000000	5	0.572917	4.296875	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.845770	1.845990	10.000000	5	0.572917	4.296875	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.847568	1.847377	1.846701	1.846025	10.000000	5	0.616667	4.625000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.847568	1.847377	1.846701	1.846025	10.000000	5	0.616667	4.625000	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.845770	1.845990	10.000000	5	0.572917	4.296875	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.845770	1.845990	10.000000	5	0.572917	4.296875	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.845770	1.845990	10.000000	5	0.572917	4.296875	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.845770	1.845990	10.000000	5	0.572917	4.296875	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.845770	1.845990	10.000000	5	0.572917	4.296875	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.845770	1.845990	10.000000	5	0.572917	4.296875	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.845770	1.845990	10.000000	5	0.572917	4.296875	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.845770	1.845990	10.000000	5	0.572917	4.296875	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.845770	1.845990	10.000000	5	0.572917	4.296875	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.845770	1.845990	10.000000	5	0.572917	4.296875	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.845770	1.845990	10.000000	5	0.572917	4.296875	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.845770	1.845990	10.000000	5	0.572917	4.296875	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.845770	1.845990	10.000000	5	0.572917	4.296875	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.845770	1.845990	10.000000	5	0.572917	4.296875	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.845770	1.845990	10.000000	5	0.572917	4.296875	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.845770	1.845990	10.000000	5	0.572917	4.296875	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.845770	1.845990	10.000000	5	0.572917	4.296875	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.845770	1.845990	10.000000	5	0.572917	4.296875	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.845770	1.845990	10.000000	5	0.572917	4.296875	29	15
data/test1_2.hmm	data/test1_1.fa	0.593750	1.846831	1.846385	1.845770	1.845990	10.000000	5	0.572917	4.296875	29	15
