[0](ST_S,0,0)
[1](ST_N,0,0)
[2](ST_N,1,0)
[3](ST_N,2,0)
[4](ST_N,3,0)
[5](ST_N,4,0)
[6](ST_N,5,0)
[7](ST_N,6,0)
[8](ST_N,7,0)
[9](ST_N,8,0)
[10](ST_N,9,0)
[11](ST_N,10,0)
[12](ST_N,11,0)
[13](ST_N,12,0)
[14](ST_N,13,0)
[15](ST_N,14,0)
[16](ST_N,15,0)
[17](ST_N,16,0)
[18](ST_N,17,0)
[19](ST_N,18,0)
[20](ST_N,19,0)
[21](ST_N,20,0)
[22](ST_N,21,0)
[23](ST_N,22,0)
[24](ST_N,23,0)
[25](ST_N,24,0)
[26](ST_N,25,0)
[27](ST_N,26,0)
[28](ST_N,27,0)
[29](ST_N,28,0)
[30](ST_N,29,0)
[31](ST_N,30,0)
[32](ST_N,31,0)
[33](ST_N,32,0)
[34](ST_N,33,0)
[35](ST_N,34,0)
[36](ST_N,35,0)
[37](ST_N,36,0)
[38](ST_N,37,0)
[39](ST_N,38,0)
[40](ST_N,39,0)
[41](ST_N,40,0)
[42](ST_N,41,0)
[43](ST_N,42,0)
[44](ST_N,43,0)
[45](ST_N,44,0)
[46](ST_N,45,0)
[47](ST_N,46,0)
[48](ST_N,47,0)
[49](ST_N,48,0)
[50](ST_N,49,0)
[51](ST_N,50,0)
[52](ST_N,51,0)
[53](ST_N,52,0)
[54](ST_N,53,0)
[55](ST_N,54,0)
[56](ST_N,55,0)
[57](ST_N,56,0)
[58](ST_N,57,0)
[59](ST_N,58,0)
[60](ST_N,59,0)
[61](ST_N,60,0)
[62](ST_N,61,0)
[63](ST_N,62,0)
[64](ST_N,63,0)
[65](ST_N,64,0)
[66](ST_N,65,0)
[67](ST_N,66,0)
[68](ST_N,67,0)
[69](ST_N,68,0)
[70](ST_N,69,0)
[71](ST_N,70,0)
[72](ST_N,71,0)
[73](ST_N,72,0)
[74](ST_N,73,0)
[75](ST_N,74,0)
[76](ST_N,75,0)
[77](ST_N,76,0)
[78](ST_N,77,0)
[79](ST_N,78,0)
[80](ST_N,79,0)
[81](ST_N,80,0)
[82](ST_N,81,0)
[83](ST_N,82,0)
[84](ST_N,83,0)
[85](ST_N,84,0)
[86](ST_N,85,0)
[87](ST_N,86,0)
[88](ST_N,87,0)
[89](ST_N,88,0)
[90](ST_N,89,0)
[91](ST_N,90,0)
[92](ST_N,91,0)
[93](ST_N,92,0)
[94](ST_N,93,0)
[95](ST_N,94,0)
[96](ST_N,95,0)
[97](ST_N,96,0)
[98](ST_N,97,0)
[99](ST_N,98,0)
[100](ST_N,99,0)
[101](ST_N,100,0)
[102](ST_N,101,0)
[103](ST_N,102,0)
[104](ST_N,103,0)
[105](ST_N,104,0)
[106](ST_N,105,0)
[107](ST_N,106,0)
[108](ST_N,107,0)
[109](ST_N,108,0)
[110](ST_N,109,0)
[111](ST_N,110,0)
[112](ST_N,111,0)
[113](ST_N,112,0)
[114](ST_N,113,0)
[115](ST_N,114,0)
[116](ST_N,115,0)
[117](ST_N,116,0)
[118](ST_N,117,0)
[119](ST_N,118,0)
[120](ST_B,0,0)
[121](ST_M,119,116)
[122](ST_M,120,117)
[123](ST_M,121,118)
[124](ST_M,122,119)
[125](ST_M,123,120)
[126](ST_M,124,121)
[127](ST_M,125,122)
[128](ST_M,126,123)
[129](ST_M,127,124)
[130](ST_M,128,125)
[131](ST_M,129,126)
[132](ST_M,130,127)
[133](ST_M,131,128)
[134](ST_M,132,129)
[135](ST_M,133,130)
[136](ST_M,134,131)
[137](ST_M,135,132)
[138](ST_M,136,133)
[139](ST_M,137,134)
[140](ST_M,138,135)
[141](ST_M,139,136)
[142](ST_M,140,137)
[143](ST_M,141,138)
[144](ST_M,142,139)
[145](ST_M,143,140)
[146](ST_M,144,141)
[147](ST_M,145,142)
[148](ST_M,146,143)
[149](ST_M,147,144)
[150](ST_M,148,145)
[151](ST_M,149,146)
[152](ST_M,150,147)
[153](ST_M,151,148)
[154](ST_M,152,149)
[155](ST_M,153,150)
[156](ST_M,154,151)
[157](ST_M,155,152)
[158](ST_M,156,153)
[159](ST_M,157,154)
[160](ST_M,158,155)
[161](ST_M,159,156)
[162](ST_M,160,157)
[163](ST_M,161,158)
[164](ST_M,162,159)
[165](ST_M,163,160)
[166](ST_M,164,161)
[167](ST_M,165,162)
[168](ST_M,166,163)
[169](ST_M,167,164)
[170](ST_M,168,165)
[171](ST_M,169,166)
[172](ST_M,170,167)
[173](ST_M,171,168)
[174](ST_M,172,169)
[175](ST_M,173,170)
[176](ST_M,174,171)
[177](ST_M,175,172)
[178](ST_M,176,173)
[179](ST_M,177,174)
[180](ST_M,178,175)
[181](ST_M,179,176)
[182](ST_M,180,177)
[183](ST_M,181,178)
[184](ST_M,182,179)
[185](ST_M,183,180)
[186](ST_M,184,181)
[187](ST_M,185,182)
[188](ST_M,186,183)
[189](ST_M,187,184)
[190](ST_M,188,185)
[191](ST_M,189,186)
[192](ST_M,190,187)
[193](ST_M,191,188)
[194](ST_M,192,189)
[195](ST_M,193,190)
[196](ST_M,194,191)
[197](ST_D,0,192)
[198](ST_D,0,193)
[199](ST_D,0,194)
[200](ST_D,0,195)
[201](ST_D,0,196)
[202](ST_D,0,197)
[203](ST_D,0,198)
[204](ST_D,0,199)
[205](ST_D,0,200)
[206](ST_D,0,201)
[207](ST_D,0,202)
[208](ST_D,0,203)
[209](ST_D,0,204)
[210](ST_D,0,205)
[211](ST_D,0,206)
[212](ST_D,0,207)
[213](ST_D,0,208)
[214](ST_D,0,209)
[215](ST_M,195,210)
[216](ST_M,196,211)
[217](ST_M,197,212)
[218](ST_M,198,213)
[219](ST_M,199,214)
[220](ST_M,200,215)
[221](ST_M,201,216)
[222](ST_M,202,217)
[223](ST_M,203,218)
[224](ST_M,204,219)
[225](ST_M,205,220)
[226](ST_M,206,221)
[227](ST_D,0,222)
[228](ST_D,0,223)
[229](ST_D,0,224)
[230](ST_M,207,225)
[231](ST_M,208,226)
[232](ST_M,209,227)
[233](ST_M,210,228)
[234](ST_M,211,229)
[235](ST_M,212,230)
[236](ST_M,213,231)
[237](ST_M,214,232)
[238](ST_M,215,233)
[239](ST_M,216,234)
[240](ST_M,217,235)
[241](ST_M,218,236)
[242](ST_M,219,237)
[243](ST_M,220,238)
[244](ST_M,221,239)
[245](ST_M,222,240)
[246](ST_M,223,241)
[247](ST_M,224,242)
[248](ST_M,225,243)
[249](ST_M,226,244)
[250](ST_M,227,245)
[251](ST_M,228,246)
[252](ST_M,229,247)
[253](ST_M,230,248)
[254](ST_M,231,249)
[255](ST_M,232,250)
[256](ST_M,233,251)
[257](ST_M,234,252)
[258](ST_M,235,253)
[259](ST_M,236,254)
[260](ST_M,237,255)
[261](ST_M,238,256)
[262](ST_M,239,257)
[263](ST_M,240,258)
[264](ST_I,241,258)
[265](ST_I,242,258)
[266](ST_M,243,259)
[267](ST_M,244,260)
[268](ST_M,245,261)
[269](ST_M,246,262)
[270](ST_M,247,263)
[271](ST_M,248,264)
[272](ST_M,249,265)
[273](ST_M,250,266)
[274](ST_M,251,267)
[275](ST_M,252,268)
[276](ST_M,253,269)
[277](ST_M,254,270)
[278](ST_M,255,271)
[279](ST_M,256,272)
[280](ST_M,257,273)
[281](ST_M,258,274)
[282](ST_M,259,275)
[283](ST_M,260,276)
[284](ST_M,261,277)
[285](ST_M,262,278)
[286](ST_M,263,279)
[287](ST_I,264,279)
[288](ST_M,265,280)
[289](ST_M,266,281)
[290](ST_M,267,282)
[291](ST_M,268,283)
[292](ST_M,269,284)
[293](ST_M,270,285)
[294](ST_M,271,286)
[295](ST_M,272,287)
[296](ST_M,273,288)
[297](ST_M,274,289)
[298](ST_M,275,290)
[299](ST_M,276,291)
[300](ST_M,277,292)
[301](ST_M,278,293)
[302](ST_M,279,294)
[303](ST_M,280,295)
[304](ST_M,281,296)
[305](ST_M,282,297)
[306](ST_M,283,298)
[307](ST_M,284,299)
[308](ST_D,0,300)
[309](ST_M,285,301)
[310](ST_M,286,302)
[311](ST_M,287,303)
[312](ST_M,288,304)
[313](ST_M,289,305)
[314](ST_M,290,306)
[315](ST_M,291,307)
[316](ST_M,292,308)
[317](ST_M,293,309)
[318](ST_M,294,310)
[319](ST_M,295,311)
[320](ST_M,296,312)
[321](ST_M,297,313)
[322](ST_M,298,314)
[323](ST_M,299,315)
[324](ST_M,300,316)
[325](ST_M,301,317)
[326](ST_M,302,318)
[327](ST_M,303,319)
[328](ST_M,304,320)
[329](ST_M,305,321)
[330](ST_M,306,322)
[331](ST_M,307,323)
[332](ST_M,308,324)
[333](ST_M,309,325)
[334](ST_M,310,326)
[335](ST_M,311,327)
[336](ST_M,312,328)
[337](ST_M,313,329)
[338](ST_M,314,330)
[339](ST_M,315,331)
[340](ST_M,316,332)
[341](ST_M,317,333)
[342](ST_M,318,334)
[343](ST_M,319,335)
[344](ST_M,320,336)
[345](ST_M,321,337)
[346](ST_M,322,338)
[347](ST_M,323,339)
[348](ST_M,324,340)
[349](ST_M,325,341)
[350](ST_M,326,342)
[351](ST_M,327,343)
[352](ST_M,328,344)
[353](ST_M,329,345)
[354](ST_M,330,346)
[355](ST_M,331,347)
[356](ST_M,332,348)
[357](ST_M,333,349)
[358](ST_M,334,350)
[359](ST_M,335,351)
[360](ST_M,336,352)
[361](ST_M,337,353)
[362](ST_M,338,354)
[363](ST_M,339,355)
[364](ST_M,340,356)
[365](ST_M,341,357)
[366](ST_M,342,358)
[367](ST_M,343,359)
[368](ST_M,344,360)
[369](ST_M,345,361)
[370](ST_M,346,362)
[371](ST_M,347,363)
[372](ST_M,348,364)
[373](ST_M,349,365)
[374](ST_M,350,366)
[375](ST_M,351,367)
[376](ST_M,352,368)
[377](ST_M,353,369)
[378](ST_M,354,370)
[379](ST_M,355,371)
[380](ST_M,356,372)
[381](ST_M,357,373)
[382](ST_M,358,374)
[383](ST_M,359,375)
[384](ST_M,360,376)
[385](ST_M,361,377)
[386](ST_M,362,378)
[387](ST_M,363,379)
[388](ST_M,364,380)
[389](ST_M,365,381)
[390](ST_M,366,382)
[391](ST_M,367,383)
[392](ST_M,368,384)
[393](ST_M,369,385)
[394](ST_M,370,386)
[395](ST_M,371,387)
[396](ST_M,372,388)
[397](ST_M,373,389)
[398](ST_M,374,390)
[399](ST_M,375,391)
[400](ST_E,0,0)
[401](ST_C,0,0)
[402](ST_C,376,0)
[403](ST_C,377,0)
[404](ST_C,378,0)
[405](ST_C,379,0)
[406](ST_C,380,0)
[407](ST_C,381,0)
[408](ST_C,382,0)
[409](ST_C,383,0)
[410](ST_C,384,0)
[411](ST_C,385,0)
[412](ST_C,386,0)
[413](ST_C,387,0)
[414](ST_C,388,0)
[415](ST_C,389,0)
[416](ST_C,390,0)
[417](ST_C,391,0)
[418](ST_C,392,0)
[419](ST_C,393,0)
[420](ST_C,394,0)
[421](ST_C,395,0)
[422](ST_C,396,0)
[423](ST_C,397,0)
[424](ST_C,398,0)
[425](ST_C,399,0)
[426](ST_C,400,0)
[427](ST_C,401,0)
[428](ST_C,402,0)
[429](ST_C,403,0)
[430](ST_C,404,0)
[431](ST_C,405,0)
[432](ST_C,406,0)
[433](ST_C,407,0)
[434](ST_C,408,0)
[435](ST_C,409,0)
[436](ST_C,410,0)
[437](ST_C,411,0)
[438](ST_C,412,0)
[439](ST_C,413,0)
[440](ST_C,414,0)
[441](ST_C,415,0)
[442](ST_C,416,0)
[443](ST_C,417,0)
[444](ST_C,418,0)
[445](ST_C,419,0)
[446](ST_C,420,0)
[447](ST_C,421,0)
[448](ST_C,422,0)
[449](ST_C,423,0)
[450](ST_C,424,0)
[451](ST_C,425,0)
[452](ST_C,426,0)
[453](ST_C,427,0)
[454](ST_C,428,0)
[455](ST_C,429,0)
[456](ST_C,430,0)
[457](ST_C,431,0)
[458](ST_C,432,0)
[459](ST_C,433,0)
[460](ST_C,434,0)
[461](ST_C,435,0)
[462](ST_C,436,0)
[463](ST_C,437,0)
[464](ST_C,438,0)
[465](ST_C,439,0)
[466](ST_C,440,0)
[467](ST_C,441,0)
[468](ST_C,442,0)
[469](ST_C,443,0)
[470](ST_C,444,0)
[471](ST_C,445,0)
[472](ST_C,446,0)
[473](ST_C,447,0)
[474](ST_C,448,0)
[475](ST_C,449,0)
[476](ST_C,450,0)
[477](ST_C,451,0)
[478](ST_C,452,0)
[479](ST_C,453,0)
[480](ST_C,454,0)
[481](ST_C,455,0)
[482](ST_C,456,0)
[483](ST_C,457,0)
[484](ST_C,458,0)
[485](ST_C,459,0)
[486](ST_C,460,0)
[487](ST_C,461,0)
[488](ST_C,462,0)
[489](ST_C,463,0)
[490](ST_C,464,0)
[491](ST_C,465,0)
[492](ST_C,466,0)
[493](ST_C,467,0)
[494](ST_C,468,0)
[495](ST_C,469,0)
[496](ST_C,470,0)
[497](ST_C,471,0)
[498](ST_C,472,0)
[499](ST_C,473,0)
[500](ST_C,474,0)
[501](ST_C,475,0)
[502](ST_C,476,0)
[503](ST_C,477,0)
[504](ST_C,478,0)
[505](ST_C,479,0)
[506](ST_C,480,0)
[507](ST_C,481,0)
[508](ST_C,482,0)
[509](ST_C,483,0)
[510](ST_C,484,0)
[511](ST_C,485,0)
[512](ST_C,486,0)
[513](ST_C,487,0)
[514](ST_C,488,0)
[515](ST_C,489,0)
[516](ST_C,490,0)
[517](ST_C,491,0)
[518](ST_C,492,0)
[519](ST_C,493,0)
[520](ST_C,494,0)
[521](ST_C,495,0)
[522](ST_C,496,0)
[523](ST_C,497,0)
[524](ST_C,498,0)
[525](ST_C,499,0)
[526](ST_C,500,0)
[527](ST_C,501,0)
[528](ST_C,502,0)
[529](ST_C,503,0)
[530](ST_C,504,0)
[531](ST_C,505,0)
[532](ST_C,506,0)
[533](ST_C,507,0)
[534](ST_C,508,0)
[535](ST_C,509,0)
[536](ST_C,510,0)
[537](ST_C,511,0)
[538](ST_C,512,0)
[539](ST_C,513,0)
[540](ST_C,514,0)
[541](ST_C,515,0)
[542](ST_C,516,0)
[543](ST_C,517,0)
[544](ST_C,518,0)
[545](ST_C,519,0)
[546](ST_C,520,0)
[547](ST_C,521,0)
[548](ST_C,522,0)
[549](ST_C,523,0)
[550](ST_C,524,0)
[551](ST_C,525,0)
[552](ST_C,526,0)
[553](ST_C,527,0)
[554](ST_C,528,0)
[555](ST_C,529,0)
[556](ST_C,530,0)
[557](ST_C,531,0)
[558](ST_C,532,0)
[559](ST_C,533,0)
[560](ST_C,534,0)
[561](ST_C,535,0)
[562](ST_C,536,0)
[563](ST_C,537,0)
[564](ST_C,538,0)
[565](ST_C,539,0)
[566](ST_C,540,0)
[567](ST_C,541,0)
[568](ST_C,542,0)
[569](ST_C,543,0)
[570](ST_C,544,0)
[571](ST_C,545,0)
[572](ST_C,546,0)
[573](ST_C,547,0)
[574](ST_C,548,0)
[575](ST_C,549,0)
[576](ST_C,550,0)
[577](ST_C,551,0)
[578](ST_C,552,0)
[579](ST_C,553,0)
[580](ST_C,554,0)
[581](ST_C,555,0)
[582](ST_C,556,0)
[583](ST_C,557,0)
[584](ST_C,558,0)
[585](ST_C,559,0)
